	Code	PEG
0	MS$A	0.0
127	NAIL	0.0
128	NAK	0.0
129	NAKD	0.0
130	NAN	0.0
131	NANO	0.0
132	NANR	0.0
133	NAO	0.0
134	NAOV	0.0
135	NAT	0.0
136	NATH	0.0
137	NATI	0.0
138	NATR	0.0
139	NAV	0.0
140	NAV$D	0.0
141	NAVB	0.0
142	NAVG	0.0
143	NAVI	0.0
144	NAZ	0.0
145	NBB	0.0
146	NBEV	0.0
147	NBH	0.0
126	NAII	0.0
148	NBHC	0.0
125	NAD	0.0
123	NAC	0.0
102	MYD	0.0
103	MYE	0.0
104	MYF	0.0
105	MYFW	0.0
106	MYGN	0.0
107	MYI	0.0
108	MYJ	0.0
109	MYL	0.0
110	MYN	0.0
111	MYND	0.0
112	MYNDW	0.0
113	MYO	0.0
114	MYOK	0.0
115	MYOS	0.0
116	MYOV	0.0
117	MYRG	0.0
118	MYSZ	0.0
119	MYT	0.0
120	MYY	0.0
121	MZA	0.0
122	MZZ	0.0
124	NACP	0.0
101	MYC	0.0
149	NBIX	0.0
151	NBLX	0.0
177	NDAQ	0.0
178	NDLS	0.0
179	NDP	0.0
180	NDRA	0.0
181	NDRAW	0.0
182	NDSN	0.0
183	NE	0.0
184	NEA	0.0
185	NEAR	0.0
186	NEBU	0.0
187	NEBUU	0.0
188	NEBUW	0.0
189	NEE	0.0
190	NEE$I	0.0
191	NEE$J	0.0
192	NEE$K	0.0
193	NEE$N	0.0
194	NEE$R	0.0
195	NEED	0.0
196	NEM	0.0
197	NEN	0.0
176	NCZ$A	0.0
150	NBL	0.0
175	NCZ	0.0
173	NCV	0.0
152	NBN	0.0
153	NBO	0.0
154	NBR	0.0
155	NBR$A	0.0
156	NBRV	0.0
157	NBTB	0.0
158	NBW	0.0
159	NBY	0.0
160	NC	0.0
161	NCA	0.0
162	NCB	0.0
163	NCBS	0.0
164	NCI	0.0
165	NCLH	0.0
166	NCMI	0.0
167	NCNA	0.0
168	NCOM	0.0
169	NCR	0.0
170	NCS	0.0
171	NCSM	0.0
172	NCTY	0.0
174	NCV$A	0.0
100	MXWL	0.0
99	MXL	0.0
98	MXIM	0.0
26	MTB	0.0
27	MTB$	0.0
28	MTB$C	0.0
29	MTBC	0.0
30	MTBCP	0.0
31	MTC	0.0
32	MTCH	0.0
33	MTD	0.0
34	MTDR	0.0
35	MTEC	0.0
36	MTECU	0.0
37	MTECW	0.0
38	MTEM	0.0
39	MTEX	0.0
40	MTFB	0.0
41	MTFBW	0.0
42	MTG	0.0
43	MTH	0.0
44	MTL	0.0
45	MTL$	0.0
46	MTLS	0.0
25	MT	0.0
47	MTN	0.0
24	MSVB	0.0
22	MSTR	0.0
1	MS$E	0.0
2	MS$F	0.0
3	MS$G	0.0
4	MS$I	0.0
5	MS$K	0.0
6	MSA	0.0
7	MSB	0.0
8	MSBF	0.0
9	MSBI	0.0
10	MSC	0.0
11	MSCI	0.0
12	MSD	0.0
13	MSEX	0.0
14	MSFT	0.0
15	MSG	0.0
16	MSGN	0.0
17	MSI	0.0
18	MSL	0.0
19	MSM	0.0
20	MSN	0.0
21	MSON	0.0
23	MSUS	0.0
48	MTNB	0.0
49	MTOR	0.0
50	MTP	0.0
77	MUSA	0.0
78	MUST	0.0
79	MUTE	0.0
80	MUX	0.0
81	MVBF	0.0
82	MVC	0.0
83	MVCD	0.0
84	MVF	0.0
85	MVIN	0.0
86	MVIS	0.0
87	MVO	0.0
88	MVT	0.0
89	MVV	0.0
90	MWA	0.0
91	MX	0.0
92	MXC	0.0
93	MXDE	0.0
94	MXDU	0.0
95	MXE	0.0
96	MXF	0.0
97	MXI	0.0
76	MUS	0.0
75	MUR	0.0
74	MUNI	0.0
73	MUJ	0.0
51	MTR	0.0
52	MTRN	0.0
53	MTRX	0.0
54	MTSC	0.0
55	MTSI	0.0
56	MTSL	0.0
57	MTT	0.0
58	MTUM	0.0
59	MTW	0.0
60	MTX	0.0
198	NEO	0.0
61	MTZ	0.0
63	MUA	0.0
64	MUB	0.0
65	MUC	0.0
66	MUDS	0.0
67	MUDSU	0.0
68	MUDSW	0.0
69	MUE	0.0
70	MUFG	0.0
71	MUH	0.0
72	MUI	0.0
62	MU	0.0
199	NEOG	0.0
